API WELL NUMBER,CV_TWPNM,CONAME,Company Phone,WELL NAME,WELL NUMBER,PRODUCING FORMATION,COMPLETED DATE,SECTION,LOT,WELL LATITUDE,WELL LONGITUDE,TANK LATITUDE,TANK LONGITUDE,NUMBER OF STORAGE TANKS,MAXIMUM STORAGE CAPACITY,CNTY_APINO,Nearest_SWIW_API,Nearest_SWIW_km
34127236130000,PIKE,Eco Power Crypto LLC,832-954-9711,SOROHANVERN # 1,1,CLINTON SAND,27646.0,27.0,,39.6608436543117,-82.1987953831374,,,1.0,100.0,127,34127226160000,9.51009927452894
34127236200000,PIKE,JEANIE ENTERPRISES LLC,7407432884,ZUBER 3,3,CLINTON SAND,27626.0,17.0,,39.7009909154743,-82.2286098205549,39.70965,-82.22688,3.0,300.0,127,34127226160000,7.8789443360796465
34127236330000,MADISON,SMITH RONALD A TAMARA S,7407431753,J. MILLER # 3,3,CLINTON SAND,27788.0,21.0,,39.8526224222713,-82.1932639489772,,,,,127,34127271150000,4.660708332824384
34127236400000,PIKE,MOORE RANDY V,7403424522,SNYDER 5 (L&M) 4410,5,CLINTON SAND,27662.0,4.0,,39.7322820689582,-82.2104868940971,39.3317,-82.20733,2.0,200.0,127,34127226160000,11.142068026827676
34127236450000,MADISON,MIDWEST OIL & GAS,6143260900,CARL W. SHAW # 2,2,CLINTON SAND,29084.0,33.0,,39.8356826597821,-82.2034870799815,,,,,127,34127271150000,6.733991306097007
34127236710000,MADISON,ELLEN P SHARP LLC,7404530435,BEARD R. E. # 5,5,CLINTON GROUP,27772.0,31.0,,39.8291251042434,-82.2397256631557,39.82934,-82.24047,0.0,1620.0,127,34127271150000,8.967647174534385
34127237300000,PIKE,PATTON WILLIAM H,7403423384,PATTON     1,1,CLINTON SAND,27875.0,29.0,,39.6628643789797,-82.2279135166241,,,,,127,34127226160000,7.007809846480447
34127241680000,PIKE,GAIA EXPLORATION LLC,7406382141,JADWIN 1,1,CLINTON SAND,28748.0,8.0,,39.7137808625991,-82.2230227394476,39.71189,-82.22206,1.0,100.0,127,34127226160000,9.033903660671218
34127242020000,MADISON,KING WILLIAM & DELORES,7407432647,CLYDE COOPER # 1,1,CLINTON SAND,28779.0,21.0,,39.8613875861835,-82.1857803348656,39.86074,-82.18517,0.0,0.0,127,34127271150000,3.5286140422929835
34127242350000,PIKE,ALNA ENERGY LLC,7406211472,GOOD     1,1,CLINTON SAND,28491.0,20.0,,39.6885382489704,-82.2295900708289,39.68885,-82.22995,2.0,200.0,127,34127226160000,7.243098612190194
34127242540000,PIKE,HUFFMAN-BOWERS INC,7403425205,MCGREEVY,1,CLINTON SAND,29152.0,29.0,,39.6670505051842,-82.2217872968135,39.66841,-82.22331,2.0,200.0,127,34127226160000,7.514902502991622
34127242640000,PIKE,STONEBRIDGE OPERATING CO LLC,7403736134,KINSEL #3B,3,CLINTON SAND,,28.0,,39.6736826701786,-82.2168582598314,39.67253,-82.21644,2.0,200.0,127,34127226160000,7.968402875075971
34127242880000,PIKE,HUFFMAN-BOWERS INC,7403425205,HOWDYSHELL LUMBER COMPANY     1,1,CLINTON SAND,28995.0,17.0,,39.7041691696641,-82.2218880349647,39.70419,-82.22269,1.0,100.0,127,34127226160000,8.552952874315118
34127242940000,PIKE,HUFFMAN-BOWERS INC,7403425205,BOWERS/MCCLELLAN,1,CLINTON SAND,29294.0,9.0,,39.7055116149353,-82.2094428879989,39.70539,-82.20959,2.0,200.0,127,34127226160000,9.566411885734922
34127243230000,PIKE,SNIDER WM. J & REBECCA M,7403421298,MCMILLAN,1,CLINTON SAND,29027.0,5.0,,39.7329949709432,-82.2214174896603,39.7324,-82.2202,2.0,200.0,127,34127226160000,10.503116542834046
34127243420000,PIKE,R C POLING CO INC,7409390023,NASH     1,1,CLINTON GROUP,29031.0,6.0,,39.7326183843147,-82.2366192148293,39.73219,-82.23758,2.0,200.0,127,34127226160000,9.580020851766418
34127243430000,PIKE,GAIA EXPLORATION LLC,7406382141,MCLLVOY     1,1,CLINTON SAND,29026.0,33.0,,39.654156599541,-82.2034413366958,39.65406,-82.2036,2.0,200.0,127,34127226160000,9.202179601449755
34127243440000,PIKE,GAIA EXPLORATION LLC,7406382141,CENCI 2,2,CLINTON SAND,29050.0,19.0,,39.6830731624827,-82.240981112299,39.68278,-82.24044,2.0,200.0,127,34127226160000,6.128805759001149
34127245810000,PIKE,OWEN DAVID S,7403422611,NEWLON,1-A,CLINTON SAND,29281.0,21.0,,39.680796245499,-82.2068810817855,39.68068,-82.20884,,,127,34127226160000,8.917727589607551
34127246090000,PIKE,HUFFMAN-BOWERS INC,7403425205,MCCLELLAN,1-79C,CLINTON SAND,29276.0,16.0,,39.7034558666643,-82.2107842474879,39.70289,-82.2102,2.0,200.0,127,34127226160000,9.363351143769746
34127246460000,PIKE,OWEN DAVID S,7403422611,HITE HEIRS #1,1,CLINTON SAND,29284.0,21.0,,39.6809195731387,-82.2013734513619,39.68192,-82.19978,2.0,100.0,127,34127226160000,9.384880590544666
34127246470000,PIKE,OWEN DAVID S,7403422611,HITE HEIRS #2,2,CLINTON SAND,29544.0,22.0,,39.6809067559934,-82.1963993402001,39.68177,-82.19897,2.0,100.0,127,34127226160000,9.805005576363232
34127246890000,MADISON,KING WILLIAM & DELORES,7407432647,KING,1,CLINTON SAND,29338.0,28.0,,39.8495870280483,-82.1873828990824,39.8504,-82.18632,0.0,0.0,127,34127271150000,4.828611415382058
34127247170000,PIKE,Eco Power Crypto LLC,832-954-9711,NEWLON-UNDERWOOD # J1,1,CLINTON SAND,29373.0,16.0,,39.6918694901141,-82.2105302304886,,,2.0,200.0,127,34127226160000,8.907462432230997
34127247200000,PIKE,JEANIE ENTERPRISES LLC,7407432884,WHITE,1,CLINTON SAND,29438.0,16.0,,39.699619949498,-82.2139098379585,39.6998,-82.21343,,,127,34127226160000,8.942822254268256
34127247490000,MADISON,NOYES EDSEL & ROSALIE,7407431017,BROWN E     2,2,CLINTON SAND,29431.0,29.0,,39.8436883595458,-82.2102016096581,,,,,127,34127271150000,6.191043353620445
34127247670000,MADISON,MIDWEST OIL & GAS,6143260900,MARTHA JANE FRIEL # 4B,4B,CLINTON SAND,29593.0,33.0,,39.8243358451932,-82.1895790452899,,,,,127,34127271150000,7.612847989143076
34127247970000,MADISON,CHAPMAN GARY W,7407872668,HITE F. #1,1,CLINTON SAND,29524.0,9.0,,39.89267934195,-82.1840709103467,39.89275,-82.18416,1.0,100.0,127,34127271150000,0.918718867919711
34127622750000,MONROE,Keller Krude Oil LLC,+1 (740) 347-9151,DONNELLY MARGARET 2,2,,,15.0,,39.6009418268172,-82.0833589719444,,,,,127,34127242600000,3.9176153053461444
34127622900000,MONROE,Keller Krude Oil LLC,+1 (740) 347-9151,DONNELLY     3,3,,,15.0,,39.6014444870573,-82.083423403995,,,,,127,34127242600000,3.9708020556616006
34127623030000,MONROE,KELLER BROTHERS & CO,7403474706,MASON CHARLES,1,,,16.0,,39.5978934501882,-82.1028031196723,39.59833,-82.10262,1.0,100.0,127,34127242600000,4.608576454899471
34127624020000,MONROE,Keller Krude Oil LLC,+1 (740) 347-9151,CORBETT MATHEW 1,1,,,23.0,,39.5940325242799,-82.0670873679622,,,,,127,34127242600000,2.80585214692632
34127624040000,MONROE,J T PLUS WELL SERVICE LLC,7403470070,VERFERS     1,1,,,23.0,,39.5926243284241,-82.0605455485496,,,1.0,100.0,127,34127242600000,2.660293356846891
34127624240000,MONROE,KELLER BROTHERS & CO,7403474706,FISHER WILLIAM     32,32,,,22.0,,39.5904681658439,-82.0728685022218,39.59607,-82.07301,1.0,210.0,127,34127242600000,2.5074777311159453
34127624260000,MONROE,KELLER BROTHERS & CO,7403474706,WILLIAM FISHER     11,11,,,23.0,,39.5926981472069,-82.0730358426842,,,,,127,34127242600000,2.7495768514924075
34127624310000,MONROE,KELLER BROTHERS & CO,7403474706,OFARRELL     1,1,,,23.0,,39.5905009209949,-82.0587953495036,39.59057,-82.05915,1.0,100.0,127,34127242600000,2.451083994596576
34127624440000,MONROE,Keller Krude Oil LLC,+1 (740) 347-9151,CORBETT MATHEW 12,12,,,23.0,,39.5891672556168,-82.0670359024208,,,,,127,34127242600000,2.266684473338457
34127624690000,MONROE,KELLER BROTHERS & CO,7403474706,LATTA E & KELLER BROS (ROBERTS GEORGE)     27,27,,,23.0,,39.5849422536924,-82.0716001238778,39.58485,-82.07171,1.0,100.0,127,34127242600000,1.8893311252471467
34127624710000,MONROE,KELLER BROTHERS & CO,7403474706,LATTA E & KELLER BROS (ROBERTS GEORGE)     3,3,,,23.0,,39.5875622138393,-82.0703031417476,,,1.0,100.0,127,34127242600000,2.1377220396374863
34127624720000,MONROE,KELLER BROTHERS & CO,7403474706,LATTA E & KELLER BROS (ROBERTS GEORGE)     25,25,,,23.0,,39.5883361318766,-82.0709619120741,39.5878,-82.07124,1.0,100.0,127,34127242600000,2.234967601902999
34127624750000,MONROE,KELLER BROTHERS & CO,7403474706,LATTA E & KELLER BROS (ROBERTS GEORGE)     28,28,,,23.0,,39.5819221041897,-82.0715831606119,39.58202,-82.07195,1.0,100.0,127,34127242600000,1.57521584883217
34127624780000,MONROE,KELLER BROTHERS & CO,7403474706,LATTA E & KELLER BROS (ROBERTS GEORGE)     5,5,,,23.0,,39.5850774631516,-82.0658406903717,,,1.0,210.0,127,34127242600000,1.8048491738255212
34127624810000,MONROE,KELLER BROTHERS & CO,7403474706,LATTA E & KELLER BROS (ROBERTS GEORGE)     32,32,,,23.0,,39.5840550241804,-82.0677630022273,,,1.0,210.0,127,34127242600000,1.7114231728770364
34127624830000,MONROE,KELLER BROTHERS & CO,7403474706,LATTA E & KELLER BROS (ROBERTS GEORGE)     14,14,,,23.0,,39.5813623637272,-82.066474018351,39.58119,-82.06658,1.0,100.0,127,34127242600000,1.3988877466097895
34127624940000,MONROE,J T PLUS WELL SERVICE LLC,7403470070,CURRAN     3 (9),9,,,23.0,,39.5851605385855,-82.0572607979645,,,1.0,100.0,127,34127242600000,1.9103133676527932
34127624950000,MONROE,J T PLUS WELL SERVICE LLC,7403470070,CURRAN     1 (3),3,,,23.0,,39.5829496395397,-82.0599677519952,,,1.0,100.0,127,34127242600000,1.609350544140813
34127624980000,MONROE,J T PLUS WELL SERVICE LLC,7403470070,CURRAN     2 (5),5,,,23.0,,39.5809397275897,-82.057017899728,,,1.0,100.0,127,34127242600000,1.482114235982136
34127625040000,MONROE,J T PLUS WELL SERVICE LLC,7403470070,BRUNS     6,6,,,13.0,,39.5941819740818,-82.0514087812835,39.59571,-82.05442,1.0,100.0,127,34127242600000,3.0251105056072793
34127625280000,MONROE,KELLER BROTHERS & CO,7403474706,LATTA E & KELLER BROS (ROBERTS GEORGE)     19,19,,,26.0,,39.5801734365639,-82.0686668854717,39.58038,-82.06831,1.0,100.0,127,34127242600000,1.3076014522536838
34127625940000,MONROE,Keller Krude Oil LLC,+1 (740) 347-9151,SUNDAY CREEK COAL CO     5,5,,1.0,33.0,,39.5577530993061,-82.099399361343,39.55865,-82.09622,1.0,100.0,127,34127242600000,3.2414543601223422
34127626070000,MONROE,FOUTS WILLIAM BRUCE,7407673943,MARSHALL B B # 2     2,2,,14004.0,33.0,,39.562497022697,-82.1057354379834,,,1.0,100.0,127,34127242600000,3.6141879578688667
34127626540000,MONROE,J T PLUS WELL SERVICE LLC,7403470070,SUNDAY CREEK COAL CO     1,1,,,28.0,,39.5823324764869,-82.1013872321238,39.58233,-82.1024,0.0,0.0,127,34127242600000,3.5054802211398832
34127627120000,MONROE,J T PLUS WELL SERVICE LLC,7403470070,,2,,,28.0,,39.5701043904248,-82.0967460858508,,,,,127,34127242600000,2.776315085355603
34127627810000,MONROE,KELLER BROTHERS & CO,7403474706,UPTON HOLLAND     4,4,,,27.0,,39.579116138287,-82.0783589603043,39.57938,-82.07567,1.0,100.0,127,34127242600000,1.6513346027896783
34127628890000,MONROE,J T PLUS WELL SERVICE LLC,7403470070,SUNDAY CREEK COAL CO     2,2,,,21.0,,39.5852187229171,-82.1040105710278,,,0.0,0.0,127,34127242600000,3.8505864411899986
34127628900000,MONROE,BURNS WILLARD & FRANCES,7403474767,ROGERS N L & C M BROS     5,5,,,21.0,,39.5859291223474,-82.0973892246056,,,,,127,34127242600000,3.404201596639425
34127628910000,MONROE,BURNS WILLARD & FRANCES,7403474767,BRIGGS     4 (1),4 (1),,,21.0,,39.5849950488793,-82.0972172011394,39.58607,-82.09769,2.0,200.0,127,34127242600000,3.335058104554768
34127628960000,MONROE,J T PLUS WELL SERVICE LLC,7403470070,SUNDAY CREEK COAL CO     5,5,,,28.0,,39.5825173324053,-82.0952694459612,,,1.0,100.0,127,34127242600000,3.0496444002173373
34127629080000,MONROE,KELLER BROTHERS & CO,7403474706,FISHER WILLIAM     21,21,,,22.0,,39.5953814535636,-82.0747937663666,,,1.0,210.0,127,34127242600000,3.078173553503529
34127629090000,MONROE,KELLER BROTHERS & CO,7403474706,FISHER WILLIAM     24,24,,,22.0,,39.5916436199114,-82.0744723149652,39.5878,-82.07124,1.0,210.0,127,34127242600000,2.6740292885091694
34127629240000,MONROE,RRKK LLC,6142626195,KETCHAM     1,1,,,22.0,,39.5858764642856,-82.0909318777759,39.58593,-82.09093,4.0,400.0,127,34127242600000,2.956813489654796
34127629320000,MONROE,HISTORIC OWNER,6148885080,JAMES ROGERS FARM 13,13,BEREA SANDSTONE,11963.0,22.0,,39.5843810207494,-82.1985324705374,,,,,127,34127242600000,11.624842677495588
34127629330000,MONROE,HISTORIC OWNER,6148885080,JAMES ROGERS FARM 14,14,,11963.0,22.0,,39.5837951312742,-82.1981092338152,,,,,127,34127242600000,11.579511102013775
34127629490000,MONROE,BURNS WILLARD & FRANCES,7403474767,WEAVER FRED     7,7,,,22.0,,39.58388854159,-82.0785430454896,39.58399,-82.07733,1.0,100.0,127,34127242600000,2.0625058088797625
34127629540000,MONROE,FISHER JAMES & SHERI,7403479209,WEAVER     13,13,,,22.0,,39.5819812324414,-82.0749888449352,39.58216,-82.07481,0.0,0.0,127,34127242600000,1.7161841277251109
34127629550000,MONROE,BURNS WILLARD & FRANCES,7403474767,KETCHAM ALVAN (CORNING MINING CO),1,,,22.0,,39.582105291906,-82.0819704969026,,,1.0,100.0,127,34127242600000,2.1048449435363716
34127630370000,MONROE,J T PLUS WELL SERVICE LLC,7403470070,,4,,,28.0,,39.5709700664064,-82.0954001726893,,,,,127,34127242600000,2.6677173779554266
34127605540000,COAL,HISTORIC OWNER,6148885080,THE HEMLOCK COAL CO 9,9,CLINTON SAND,12977.0,25.0,,39.5765431866234,-82.1514460933709,,,,,127,34127242600000,7.509701349850172
34127605690000,COAL,HISTORIC OWNER,6148885080,HOCKING VALLEY PRODUCTS CO 33,33,,,29.0,,39.5850950839687,-82.2324066637515,,,,,127,34127226160000,11.277027963748289
34127605810000,HARRISON,Eco Power Crypto LLC,832-954-9711,HENRY MILLER,705100G,CLINTON SAND,11133.0,6.0,,39.8115702969595,-82.113989855165,,,1.0,100.0,127,34127271150000,10.24790534188922
34127606300000,HARRISON,Eco Power Crypto LLC,832-954-9711,HELEN JO LAMBRIGHT,705032G,CLINTON SAND,11074.0,19.0,,39.7599521191541,-82.1276857062352,,,1.0,100.0,127,34119285310000,12.45426257627344
34127606320000,HARRISON,Eco Power Crypto LLC,832-954-9711,ROSEMARY DODSON AGT,702238G,CLINTON SAND,9901.0,19.0,,39.7688543405251,-82.1256210575158,39.76918,-82.12617,1.0,100.0,127,34119285310000,12.245240854531943
34127606350000,HARRISON,HISTORIC OWNER,6148885080,MCELWEE MARY M 1,1,CLINTON SAND,7716.0,25.0,,39.7465616342004,-82.1504466161731,,,,,127,34119285310000,14.565253982097566
34127606850000,HARRISON,HISTORIC OWNER,6148885080,BROWN KARL 3,3,CLINTON SAND,10976.0,4.0,,39.8107397329307,-82.079298890598,,,,,127,34119285310000,9.550188296265386
34127607110000,HARRISON,HAZELTON CHARLES F,7403422248,MCLEAN EDWARD     1,1,,,4.0,6.0,39.8119784758761,-82.075656972174,39.81197,-82.07573,1.0,100.0,127,34119285310000,9.352813976511529
34127607120000,HARRISON,HAZELTON CHARLES F,7403422248,BAKER ELLA S ET AL     1,1,,,4.0,,39.8109992888935,-82.0751503515565,39.81118,-82.07498,1.0,100.0,127,34119285310000,9.259293533966783
34127607590000,HARRISON,HISTORIC OWNER,6148885080,WATTS JA 1,1,CLINTON SAND,4993.0,17.0,,39.7860942162219,-82.1003672996897,,,,,127,34119285310000,10.284104123668966
34127607610000,HARRISON,HISTORIC OWNER,6148885080,BURKART HO-TRUSTEE 1,1,,10379.0,17.0,,39.7730207919604,-82.1060669819305,,,,,127,34119285310000,10.58806312363194
34127608240000,HARRISON,OWS ACQUISITION CO LLC,+1 (330) 602-5551,PLETCHER CLAUDE A 8,8,CLINTON SAND,,21.0,,39.7684274931285,-82.0853352047215,,,,,127,34119285310000,8.801857704552123
34127619250000,MONDAY CREEK,HISTORIC OWNER,6148885080,PERRILL,,CLINTON SAND,3470.0,9.0,,39.6335688701848,-82.3140293092251,,,,,127,34127226160000,3.7660664328487767
34127641280000,THORN,HISTORIC OWNER,6148885080,ROBERTS HARRY 1-A,1-A,CLINTON SAND,5723.0,6.0,,39.9148165426865,-82.4541053828714,,,,,127,34127271150000,24.08375459931333
34127641450000,THORN,HISTORIC OWNER,6148885080,NEEL WM 2,2,CLINTON SAND,6405.0,3.0,,39.9161553808889,-82.40312176327,,,,,127,34127271150000,19.784959322206273
34127215780000,MONDAY CREEK,HISTORIC OWNER,6148885080,GOOD ELLIS 1,1,CLINTON SAND,19064.0,6.0,,39.6489087966069,-82.3646446575179,,,,,127,34127226160000,5.136431848135844
34127215860000,BEARFIELD,HISTORIC OWNER,6148885080,PENROD MB 4,4,BEREA SANDSTONE,19271.0,22.0,,39.6714724947206,-82.0784474991305,,,,,127,34127242600000,11.470605315471692
34127215900000,BEARFIELD,HISTORIC OWNER,6148885080,WOODS,1,BEREA SANDSTONE,19214.0,24.0,,39.6697074451924,-82.0476905875268,,,,,127,34127242600000,11.301942266794615
34127216750000,THORN,Eco Power Crypto LLC,832-954-9711,COOPERRIDER M. # 3B,3B,CLINTON SAND,19838.0,13.0,,39.8862331206478,-82.3538204015467,39.88605,-82.35741,3.0,300.0,127,34127271150000,15.406387856370872
34127217000000,THORN,HISTORIC OWNER,6148885080,DEILE LINA AND MAGGIE 1,1,BEREA SANDSTONE,19999.0,18.0,,39.8879904750751,-82.4635450622177,,,,,127,34127271150000,24.759155738637947
34127217190000,BEARFIELD,LUOIL INC,7403474329,CARR-MCNEAL,2-3,BEREA SANDSTONE,20107.0,24.0,,39.6768233100667,-82.0377641429372,39.67672,-82.03762,1.0,100.0,127,34119285310000,11.190545346901853
34127217240000,THORN,HISTORIC OWNER,6148885080,THOMPSON WW 1,1,BIG INJUN SAND,20191.0,18.0,,39.8874433051384,-82.4608727204244,,,,,127,34127271150000,24.532375471435937
34127221430000,MONDAY CREEK,Laury DiMichaelangelo,+1 (614) 806-2201,STEPHEN WILLIAM # 1,1,CLINTON SAND,22513.0,23.0,,39.6022786385735,-82.2975708861527,39.60267,-82.29742,,,127,34127226160000,7.298959531255609
34127221620000,MONDAY CREEK,HISTORIC OWNER,6148885080,HOWELL GLENN 2,2,CLINTON SAND,22645.0,1.0,,39.6440351436171,-82.2627982725037,,,,,127,34127226160000,4.765895628049483
34127221680000,COAL,SCHMELZER PLUGGING LLC,7405694636,HVP #231,231,CLINTON GROUP,22633.0,33.0,,39.5662202753064,-82.2209613598393,39.56563,-82.22104,2.0,200.0,127,34127242600000,13.423740364068799
34127221990000,HARRISON,HISTORIC OWNER,6148885080,WESLEY WILSON     1,1,CLINTON SAND,22816.0,13.0,,39.7793861548714,-82.1524878998015,39.77946,-82.15237,1.0,100.0,127,34127271150000,12.611326147365942
34127222070000,MONDAY CREEK,HISTORIC OWNER,6148885080,POLING JOHN H 4,4,CLINTON SAND,22834.0,19.0,,39.5982940032754,-82.3778731313411,,,1.0,210.0,127,34127226160000,9.644478377587834
34127222350000,MONDAY CREEK,HISTORIC OWNER,6148885080,KISHLER CHARLES 1,1,CLINTON SAND,22962.0,4.0,,39.6511576152801,-82.3255282106681,39.65131,-82.32488,0.0,0.0,127,34127226160000,2.2518086460251454
34127223430000,MONDAY CREEK,KILBARGER INVESTMENTS INC,7403856019,L. TANNEHILL,1,CLINTON SAND,24078.0,20.0,,39.6080470779866,-82.3441914038619,39.60571,-82.34522,2.0,200.0,127,34127226160000,7.220810210612107
34127223590000,MONDAY CREEK,KILBARGER INVESTMENTS INC,7403856019,SHERMAN DICKEN # 1,1,,,21.0,,39.5952504006367,-82.3342802999183,39.59533,-82.33437,2.0,200.0,127,34127226160000,8.282198237308554
34127223790000,MONDAY CREEK,Eco Power Crypto LLC,832-954-9711,CARPENTERC. # J-1,1,CLINTON SAND,23833.0,9.0,,39.6203602136053,-82.3264109751297,39.62059,-82.32623,2.0,200.0,127,34127226160000,5.410870774097409
34127223820000,COAL,SCHMELZER PLUGGING LLC,7405694636,HVP 232,232,CLINTON SAND,23833.0,33.0,,39.5630667364207,-82.2214102285226,39.56297,-82.2213,0.0,0.0,127,34127242600000,13.474789969415498
34127223870000,MONDAY CREEK,HAPPY ALLEY PRODUCTIONS LTD,7407431511,WAHL FRANCIS # 1,1,CLINTON SAND,23862.0,15.0,,39.6159446223108,-82.3116908680327,39.61597,-82.31153,1.0,100.0,127,34127226160000,5.709364124172899
34127223900000,MONDAY CREEK,DANISON BRADLEY ALLEN,7406036006,DANIEL DANISON # 1,1,CLINTON GROUP,31017.0,10.0,,39.6271941070901,-82.3074002544683,39.62633,-82.30732,1.0,100.0,127,34127226160000,4.459548171713337
34127224260000,MONDAY CREEK,KILBARGER INVESTMENTS INC,7403856019,J C & M STAMPER # 1,1,CLINTON SAND,23922.0,21.0,,39.600185120468,-82.3293001942499,39.60068,-82.32909,2.0,200.0,127,34127226160000,7.647599139434865
34127224340000,MONDAY CREEK,HAZELTON CHARLES F,7403422248,BROWN J G     1,1,CLINTON SAND,23977.0,3.0,,39.6453115057718,-82.3057522523386,39.64554,-82.30555,2.0,200.0,127,34127226160000,2.463004682753025
34127224640000,MONDAY CREEK,KILBARGER INVESTMENTS INC,7403856019,DICKEN     2,2,CLINTON SAND,24054.0,21.0,,39.597605440654,-82.3338595124689,39.59732,-82.33413,2.0,200.0,127,34127226160000,8.019864539103091
34127270780000,JACKSON,BELL OIL,7405697655,WAYNE MCLAUGHLIN # 5,5,CLINTON GROUP,34281.0,18.0,,39.7126609452753,-82.3673077180104,39.71327,-82.36502,1.0,100.0,127,34127226160000,7.062317138363303
34127270820000,CLAYTON,R C POLING CO INC,7409390023,SMITLEY # 3,3,CLINTON GROUP,30537.0,8.0,,39.7966787650047,-82.2176039188499,39.79861,-82.21747,2.0,200.0,127,34127271150000,11.21606518366337
34127270900000,CLAYTON,KENOIL LLC,3302637890,RAYBURN # 2,2,ROSE RUN SANDSTONE,34309.0,6.0,,39.8101815676112,-82.2266208955943,39.81016,-82.22813,2.0,200.0,127,34127271150000,10.136080438599592
34127271020000,READING,NGO TRANSMISSION INC,7403442102,WINEGARDNER # 3,3,CLINTON GROUP,34489.0,1.0,,39.8303553551761,-82.3676887095891,,,,,127,34127271150000,17.93091353469097
34127271030000,CLAYTON,R C POLING CO INC,7409390023,COTTERMAN-KOBLENTZ # 1,1,ROSE RUN SANDSTONE,34482.0,7.0,,39.8039060283639,-82.2322565087141,39.80364,-82.23213,4.0,400.0,127,34127271150000,10.976249605395116
34127271040000,READING,NGO TRANSMISSION INC,7403442102,HOOVER # 5,5,CLINTON GROUP,34477.0,1.0,,39.8280450933736,-82.3764162461471,39.82811,-82.37629,0.0,0.0,127,34127271150000,18.717893048917272
34127220930000,READING,HUFFMAN-BOWERS INC,7403425205,G REAM,4,CLINTON SAND,22189.0,17.0,,39.7909331932577,-82.3263560341543,39.79181,-82.32667,2.0,200.0,127,34127226160000,13.825927166079419
34127221070000,READING,HISTORIC OWNER,6148885080,FLOWERS G T & F G 2,2,CLINTON SAND,22286.0,16.0,,39.7903744676176,-82.3146889546038,,,,,127,34127226160000,13.696160557851984
34127221100000,JACKSON,BELL OIL,7405697655,NEIL HARMON # 1,1,CLINTON SAND,22293.0,19.0,,39.6974658521333,-82.3680260597048,39.69609,-82.36893,2.0,200.0,127,34127226160000,6.024094798010487
34127221140000,READING,Michelle M. Smith,+1 (740) 684-2838,REAM PAUL 2,2,CLINTON SAND,22301.0,17.0,,39.7937090733252,-82.3341533778587,39.79353,-82.33376,0.0,0.0,127,34127226160000,14.216113128860757
34127221190000,READING,SMITH RONALD DBA CHIPCO,7404504916,ROSE MARY EMMERT,1-A,CLINTON SAND,22358.0,17.0,,39.7948673327524,-82.3378730981662,39.79477,-82.33738,1.0,4200.0,127,34127226160000,14.393535499209083
34127221310000,READING,ELLEN P SHARP LLC,7404530435,THOMAS B. A. # 1,1,CLINTON SAND,22525.0,3.0,,39.8160334227751,-82.2817809740679,39.81697,-82.28178,0.0,2315.0,127,34127271150000,12.5034848234655
